"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 서원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"699","충청북도 청주시 서원구 개신동","634","0634","0000","청주개신푸르지오","84.7750","202507","30","29,900","409","10","개인","개인","2004","신율로 13","-","중개거래","충북 청주시 서원구","25.10.13"
"700","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","59.9000","202507","30","18,000","제109동","3","개인","개인","2001","경신로 67","-","직거래","-","25.07.31"
"701","충청북도 청주시 서원구 분평동","1261","1261","0000","주공4단지2차","49.7700","202507","30","10,000","412동","10","개인","개인","1998","1순환로1137번길 80","-","직거래","-","25.07.31"
"702","충청북도 청주시 서원구 개신동","41-5","0041","0005","한진","32.0000","202507","29","5,800","-","11","개인","개인","1996","모충로3번길 81","-","직거래","-","25.08.20"
"703","충청북도 청주시 서원구 분평동","1261","1261","0000","분평주공4","59.9900","202507","29","16,300","402동","11","개인","개인","1999","1순환로1137번길 80","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.09.26"
"704","충청북도 청주시 서원구 개신동","634","0634","0000","청주개신푸르지오","84.7750","202507","29","28,500","408","17","개인","법인","2004","신율로 13","-","중개거래","충북 청주시 서원구","25.09.05"
"705","충청북도 청주시 서원구 모충동","452","0452","0000","주공1","47.2500","202507","29","8,800","101","4","개인","개인","1985","쌍샘로 81","-","중개거래","대전 서구, 충북 청주시 서원구","25.08.18"
"706","충청북도 청주시 서원구 모충동","452","0452","0000","주공1","38.5200","202507","29","7,250","103","4","개인","개인","1985","쌍샘로 84","-","중개거래","대전 서구, 충북 청주시 서원구","25.08.18"
"707","충청북도 청주시 서원구 성화동","939","0939","0000","성화호반베르디움","84.8572","202507","29","35,500","-","18","개인","개인","2012","구룡산로 24","-","중개거래","충북 청주시 서원구","-"
"708","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","84.9476","202507","29","32,500","104동","7","개인","개인","2016","2순환로 1717","-","중개거래","충북 청주시 서원구","25.09.15"
"709","충청북도 청주시 서원구 분평동","1386","1386","0000","분평주공7","84.9000","202507","29","20,300","713동","9","개인","개인","1997","분평로 18","-","중개거래","충북 청주시 서원구","25.09.05"
"710","충청북도 청주시 서원구 분평동","1202","1202","0000","분평주공2","59.9900","202507","28","13,800","203동","7","개인","법인","1997","1순환로1137번길 129","-","중개거래","충북 청주시 서원구","25.08.11"
"711","충청북도 청주시 서원구 개신동","446-2","0446","0002","송학삼익맨숀","84.9310","202507","28","17,550","105","4","개인","개인","1992","모충로12번길 4","-","중개거래","충북 청주시 서원구","25.10.02"
"712","충청북도 청주시 서원구 개신동","634","0634","0000","청주개신푸르지오","100.4484","202507","28","37,000","-","10","개인","개인","2004","신율로 13","-","중개거래","충북 청주시 서원구","-"
"713","충청북도 청주시 서원구 모충동","490-1","0490","0001","삼덕","32.5200","202507","28","3,800","-","7","개인","개인","1997","쌍샘로107번길 25","-","중개거래","충북 청주시 서원구","25.08.11"
"714","충청북도 청주시 서원구 산남동","1100","1100","0000","대원칸타빌2차","84.9823","202507","28","26,500","208","1","개인","개인","2007","산미로 143","-","직거래","-","25.07.29"
"715","충청북도 청주시 서원구 개신동","590","0590","0000","그린빌","84.8000","202507","28","26,300","306동","6","개인","개인","2003","신율로 43","-","중개거래","충북 청주시 서원구","25.10.22"
"716","충청북도 청주시 서원구 산남동","678","0678","0000","대원칸타빌1차","84.9992","202507","28","30,250","102","12","개인","개인","2007","두꺼비로 63","-","중개거래","충북 청주시 서원구","25.10.10"
"717","충청북도 청주시 서원구 수곡동","314","0314","0000","산남주공4단지아파트","76.5100","202507","27","13,500","-","7","개인","개인","1993","구룡산로 275-13","-","중개거래","충북 청주시 서원구","-"
"718","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","74.8900","202507","27","32,900","-","17","개인","개인","2021","쌍샘로 22","-","중개거래","충북 청주시 서원구, 충북 청주시 청원구","-"
"719","충청북도 청주시 서원구 분평동","1261","1261","0000","분평주공4","49.7600","202507","26","12,750","402동","10","개인","개인","1999","1순환로1137번길 80","-","중개거래","충북 청주시 서원구","25.10.22"
"720","충청북도 청주시 서원구 수곡동","776","0776","0000","세원홍실","93.2400","202507","26","19,600","102","4","개인","개인","1996","수곡로 88","-","중개거래","충북 청주시 서원구","25.09.15"
"721","충청북도 청주시 서원구 사창동","357-31","0357","0031","통경목련","26.3700","202507","26","3,930","-","4","개인","개인","1994","예체로67번길 49","-","중개거래","충북 청주시 서원구","25.08.20"
"722","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","49.9300","202507","26","13,800","제111동","4","개인","개인","2001","경신로 67","-","중개거래","충북 청주시 서원구","25.08.28"
"723","충청북도 청주시 서원구 개신동","635","0635","0000","주공뜨란채","59.4200","202507","25","18,600","208","3","개인","개인","2000","경신로 68","-","중개거래","충북 청주시 서원구","25.10.30"
"724","충청북도 청주시 서원구 분평동","1249","1249","0000","현대대우8단지","84.9500","202507","25","25,300","801","1","개인","개인","1999","월평로 28","-","중개거래","충북 청주시 서원구","25.09.24"
"725","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","59.9000","202507","25","17,000","제105동","4","개인","개인","2001","경신로 67","-","중개거래","충북 청주시 서원구","25.10.22"
"726","충청북도 청주시 서원구 개신동","11","0011","0000","삼익2","84.9600","202507","25","16,000","204","3","개인","개인","1993","창직로12번길 65","-","직거래","-","25.09.02"
"727","충청북도 청주시 서원구 사직동","265-5","0265","0005","두산위브더제니스","122.5200","202507","25","41,000","B타워","40","개인","개인","2009","사운로 93","-","중개거래","충북 청주시 서원구","25.07.30"
"728","충청북도 청주시 서원구 분평동","1249","1249","0000","현대대우8단지","134.6400","202507","25","31,300","807","12","개인","개인","1999","월평로 28","-","중개거래","충북 청주시 서원구","25.08.01"
"729","충청북도 청주시 서원구 개신동","1-16","0001","0016","우정한가람","24.0340","202507","25","3,650","1","10","개인","개인","1997","예체로1번길 29","-","중개거래","충북 청주시 서원구","25.08.04"
"730","충청북도 청주시 서원구 개신동","278-10","0278","0010","현대","84.9450","202507","24","18,500","103","4","개인","개인","1990","성봉로220번길 23","-","중개거래","충북 청주시 서원구","25.07.30"
"731","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","36.6200","202507","24","2,350","106","4","개인","개인","2000","저산척북로 636-10","-","중개거래","충북 청주시 서원구","25.08.21"
"732","충청북도 청주시 서원구 분평동","1261","1261","0000","주공4단지2차","49.7700","202507","24","11,000","415동","6","개인","개인","1998","1순환로1137번길 80","-","중개거래","충북 청주시 서원구","25.09.15"
"733","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","84.9722","202507","24","42,000","-","23","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","-"
"734","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","84.9722","202507","24","42,000","-","23","개인","개인","2021","수곡로 20","20250724","중개거래","충북 청주시 서원구","-"
"735","충청북도 청주시 서원구 산남동","1094","1094","0000","부영사랑으로","59.9364","202507","24","21,900","110","13","개인","개인","2007","원흥로 14","-","중개거래","충북 청주시 서원구","25.09.19"
"736","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","49.9300","202507","24","11,000","제108동","1","개인","개인","2001","경신로 67","-","중개거래","충북 청주시 서원구","25.10.31"
"737","충청북도 청주시 서원구 개신동","590","0590","0000","그린빌","84.7500","202507","24","26,600","305동","17","개인","개인","2003","신율로 43","-","중개거래","충북 청주시 서원구","25.09.29"
"738","충청북도 청주시 서원구 산남동","669","0669","0000","유승한내들","59.8886","202507","23","19,400","101","2","개인","개인","2007","두꺼비로 109","-","중개거래","충북 청주시 서원구","25.10.13"
"739","충청북도 청주시 서원구 모충동","487-35","0487","0035","그린맨션","80.0100","202507","23","8,000","-","6","개인","개인","1987","모충로96번길 51","-","직거래","-","25.08.21"
"740","충청북도 청주시 서원구 남이면 가마리","378","0378","0000","청주가마힐데스하임","84.9476","202507","23","33,200","101동","13","개인","개인","2016","2순환로 1717","-","중개거래","충북 청주시 서원구","25.08.01"
"741","충청북도 청주시 서원구 남이면 척북리","74-7","0074","0007","삼포","36.6200","202507","23","1,900","105","10","개인","개인","2000","저산척북로 636-10","-","중개거래","충북 청주시 상당구","25.07.24"
"742","충청북도 청주시 서원구 분평동","1200","1200","0000","주공3단지2차","49.7700","202507","23","9,300","325","2","개인","개인","1997","1순환로1137번길 130","-","중개거래","충북 청주시 서원구","25.08.25"
"743","충청북도 청주시 서원구 분평동","1360","1360","0000","분평주공5단지아파트","49.7700","202507","23","12,250","510동","13","개인","개인","1998","분평로 88-1","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.09.29"
"744","충청북도 청주시 서원구 수곡동","1002","1002","0000","두진백로","59.7600","202507","23","14,500","106동","5","개인","개인","1995","수곡로 36","-","중개거래","충북 청주시 서원구","25.09.15"
"745","충청북도 청주시 서원구 개신동","634","0634","0000","청주개신푸르지오","84.7750","202507","22","30,600","402","17","개인","개인","2004","신율로 13","-","중개거래","충북 청주시 서원구, 충북 청주시 흥덕구","25.09.30"
"746","충청북도 청주시 서원구 수곡동","1057","1057","0000","더샵청주퍼스트파크","84.9616","202507","22","43,500","106","19","개인","개인","2021","수곡로 20","-","중개거래","충북 청주시 서원구","25.08.25"
"747","충청북도 청주시 서원구 모충동","117-2","0117","0002","서원아파트","30.7800","202507","22","4,100","-","4","개인","개인","1987","구룡산로389번길 79","-","직거래","-","25.07.23"
"748","충청북도 청주시 서원구 분평동","1261","1261","0000","주공4단지2차","49.7700","202507","22","10,500","413동","14","개인","개인","1998","1순환로1137번길 80","-","중개거래","충북 청주시 서원구","25.10.01"
"749","충청북도 청주시 서원구 산남동","679","0679","0000","대우푸르지오","75.4900","202507","22","27,500","102","10","개인","개인","2007","두꺼비로 53","-","중개거래","충북 청주시 서원구","25.09.26"
"750","충청북도 청주시 서원구 개신동","447-3","0447","0003","재원","32.8050","202507","22","5,170","-","6","개인","개인","1998","1순환로803번길 15","-","중개거래","충북 청주시 서원구","25.08.07"
"751","충청북도 청주시 서원구 수곡동","324","0324","0000","주공1","39.6900","202507","21","9,000","106동","5","개인","법인","1990","구룡산로 319","-","중개거래","충북 청주시 서원구","25.08.13"
